ts,kw,solar_global,solar_direct,solar_diff_down,pressure,temp,month,day,hour,weekday,holiday
2020-02-01 12:00:00+00:00,65.23733173076924,171.5454567446045,27.961916587499992,143.58354015710452,984.4854,8.711280000000016,2,1,12,5,0
2020-02-01 13:00:00+00:00,59.99552572706936,142.71550893786613,24.7778336875,117.93767525036611,984.1197125,8.815325000000016,2,1,13,5,0
2020-02-01 14:00:00+00:00,63.22121559633028,77.61938704870578,0.41015625,77.20923079870578,984.0474275,9.010073750000025,2,1,14,5,0
2020-02-01 15:00:00+00:00,64.53742729306487,33.274331603393364,0.1953125,33.079019103393364,984.0429875,9.000043750000017,2,1,15,5,0
2020-02-01 16:00:00+00:00,66.40976833976835,1.211532763671812,0.0,1.211532763671812,983.8554375000001,8.991001250000046,2,1,16,5,0
2020-02-01 17:00:00+00:00,62.46250915750913,0.0,0.0,0.0,984.0504000000001,9.066218750000033,2,1,17,5,0
2020-02-01 18:00:00+00:00,59.69198501872661,0.0,0.0,0.0,984.09315,9.286785000000016,2,1,18,5,0
2020-02-01 19:00:00+00:00,59.92547134935306,0.0,0.0,0.0,983.6573375,9.404426250000014,2,1,19,5,0
2020-02-01 20:00:00+00:00,58.58445632798577,0.0,0.0,0.0,983.2715000000001,9.562543750000017,2,1,20,5,0
2020-02-01 21:00:00+00:00,62.042906403940876,0.0,0.0,0.0,983.051475,9.620507500000045,2,1,21,5,0
2020-02-01 22:00:00+00:00,61.354256097560985,0.0,0.0,0.0,982.9108,9.590325000000028,2,1,22,5,0
2020-02-01 23:00:00+00:00,61.88589330024815,0.0,0.0,0.0,982.92794,9.780402500000015,2,1,23,5,0
2020-02-02 00:00:00+00:00,62.69620731707317,0.0,0.0,0.0,982.8508975,10.060590000000033,2,2,0,6,0
2020-02-02 01:00:00+00:00,60.128443037974684,0.0,0.0,0.0,982.319475,10.16420125000002,2,2,1,6,0
2020-02-02 02:00:00+00:00,59.343004552352056,0.0,0.0,0.0,982.0197475,10.287968750000019,2,2,2,6,0
2020-02-02 03:00:00+00:00,58.706968215158916,0.0,0.0,0.0,981.291925,10.261662500000021,2,2,3,6,0
2020-02-02 04:00:00+00:00,62.302029702970295,0.0,0.0,0.0,980.5906624999999,10.152081250000045,2,2,4,6,0
2020-02-02 05:00:00+00:00,64.4679301745636,0.0,0.0,0.0,979.86475,10.137325000000033,2,2,5,6,0
2020-02-02 06:00:00+00:00,64.68261077844313,0.0,0.0,0.0,979.2180125,10.126371250000012,2,2,6,6,0
2020-02-02 07:00:00+00:00,62.75819847328246,1.0597228462500001,0.0,1.0597228462500001,978.9805624999999,10.051437500000013,2,2,7,6,0
